accuracy,loss,val_accuracy,val_loss
0.4771241843700409,1.0275481939315796,0.5507246255874634,0.9906547665596008
0.5751634240150452,0.9368236064910889,0.5942028760910034,0.9407426118850708
0.7303921580314636,0.7704071998596191,0.6376811861991882,0.8671931028366089
0.826797366142273,0.4827118515968323,0.6376811861991882,0.8604164123535156
0.8872548937797546,0.2723804712295532,0.695652186870575,0.8987718224525452
0.9787581562995911,0.12444920092821121,0.695652186870575,0.9618755578994751
0.9771241545677185,0.0674317479133606,0.6521739363670349,0.9734107851982117
